,date,vault_address,vault_name,market_uniqueKey,vault_supplyUsd
904,2025-05-15,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,184177.71818714836
903,2025-05-16,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,280677.24299005925
902,2025-05-17,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,184330.5215036054
901,2025-05-18,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,230060.95157311604
900,2025-05-19,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,229674.79682389248
899,2025-05-20,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,229697.1126315378
898,2025-05-21,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,229711.00031028705
897,2025-05-22,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,229730.67031003095
896,2025-05-23,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,229728.06488693247
895,2025-05-24,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,228085.12140487065
894,2025-05-25,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,222827.47396846683
893,2025-05-26,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,221997.75917526652
892,2025-05-27,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,220853.91738400905
891,2025-05-28,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,220863.30601343486
890,2025-05-29,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,220890.62564740982
889,2025-05-30,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,220901.00293993528
888,2025-05-31,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,220943.56994385918
887,2025-06-01,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,220953.0619067549
886,2025-06-02,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,220735.18894688188
885,2025-06-03,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,218879.47954545644
884,2025-06-04,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,218899.96938161398
883,2025-06-05,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,218906.21527674646
882,2025-06-06,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,210841.96872591335
881,2025-06-07,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,207243.99939535966
880,2025-06-08,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,187261.67955285875
879,2025-06-09,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,187341.90865519282
878,2025-06-10,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,188873.47019398582
877,2025-06-11,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,190197.10482302544
876,2025-06-12,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,197876.53923195155
875,2025-06-13,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,197793.97846054044
874,2025-06-14,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,191031.60985937255
873,2025-06-15,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,221188.2706271467
872,2025-06-16,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,292770.9160946788
871,2025-06-17,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,200654.49542512046
870,2025-06-18,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,192046.4481940723
869,2025-06-19,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,190807.85676425023
868,2025-06-20,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,296687.3929905927
867,2025-06-21,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,290875.05857981526
866,2025-06-22,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,195893.53352265866
865,2025-06-23,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,197948.98374452838
864,2025-06-24,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,198002.40570458895
863,2025-06-25,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,198060.72887063486
862,2025-06-26,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,206480.71398187146
861,2025-06-27,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,206542.29420955732
860,2025-06-28,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,206554.33499576352
859,2025-06-29,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,292527.0287946362
858,2025-06-30,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,215482.78519648704
857,2025-07-01,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,215513.5383513406
856,2025-07-02,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,199212.32470479998
855,2025-07-03,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,199335.3042487564
854,2025-07-04,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,199344.0992297253
853,2025-07-05,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,200008.03229893703
852,2025-07-06,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,250058.2223350621
851,2025-07-07,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,240088.95617754932
850,2025-07-08,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,240117.5169877659
849,2025-07-09,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,240193.33091470296
848,2025-07-10,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,240149.00891581687
847,2025-07-11,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,229518.45428996146
846,2025-07-12,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,229560.96583803644
845,2025-07-13,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,286569.57658497157
844,2025-07-14,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,237642.66841076413
843,2025-07-15,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,378538.0350446942
842,2025-07-16,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,278307.74422714364
841,2025-07-17,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,278325.91085039236
840,2025-07-18,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,193042.60120317305
839,2025-07-19,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,243045.21360372173
838,2025-07-20,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,243082.83005670147
837,2025-07-21,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,243129.05309054552
836,2025-07-22,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,243135.82828443285
835,2025-07-23,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,236120.791241532
834,2025-07-24,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,187185.731926717
833,2025-07-25,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,186101.7891578505
832,2025-07-26,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,186106.30165064745
831,2025-07-27,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,186099.6404161532
830,2025-07-28,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,185001.19119285274
829,2025-07-29,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,134975.32075368532
828,2025-07-30,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,134980.8824474385
827,2025-07-31,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,84919.48320652687
826,2025-08-01,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,84918.90935979373
825,2025-08-02,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,83907.86514325839
824,2025-08-03,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,83909.97938043071
823,2025-08-04,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,83800.6964299512
822,2025-08-05,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,82552.92508475445
821,2025-08-06,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,71173.70534554023
820,2025-08-07,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,71180.25838737855
819,2025-08-08,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62558.60851948686
818,2025-08-09,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62554.8617629524
817,2025-08-10,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62555.30616333808
816,2025-08-11,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62557.37650303439
815,2025-08-12,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67552.25713813958
814,2025-08-13,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67556.73366316243
813,2025-08-14,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67555.23805296671
812,2025-08-15,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67554.97104976483
811,2025-08-16,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67554.29823217605
810,2025-08-17,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67557.61969580407
809,2025-08-18,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67561.2968559758
808,2025-08-19,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,67561.21305417945
807,2025-08-20,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62556.213637036475
806,2025-08-21,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62559.21458363348
805,2025-08-22,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62563.82939872846
804,2025-08-23,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62549.020948763915
803,2025-08-24,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62556.56288305065
802,2025-08-25,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62549.14623055253
801,2025-08-26,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62558.1397599031
800,2025-08-27,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62555.34058269386
799,2025-08-28,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62557.740757761465
798,2025-08-29,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62554.4648168317
797,2025-08-30,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62549.897483419205
796,2025-08-31,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62555.09066795954
795,2025-09-01,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62559.36723986239
794,2025-09-02,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62561.1598853373
793,2025-09-03,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62558.306274451985
792,2025-09-04,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62552.4006249668
791,2025-09-05,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62558.16254736721
790,2025-09-06,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62556.809303124704
789,2025-09-07,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62554.9035885856
788,2025-09-08,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62560.96708596487
787,2025-09-09,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62559.92542745848
786,2025-09-10,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62554.4033151937
785,2025-09-11,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62556.502541029855
784,2025-09-12,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62055.46679993609
783,2025-09-13,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62048.143098783745
782,2025-09-14,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62051.74301681377
781,2025-09-15,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62053.97748245174
780,2025-09-16,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62055.75824550177
779,2025-09-17,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62053.60526330661
778,2025-09-18,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62051.30890960223
777,2025-09-19,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,62047.64710348108
776,2025-09-20,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,59462.83534408464
775,2025-09-21,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,59466.31518508358
